loss,auc,val_loss,val_auc
0.7008395195007324,0.48609012365341187,0.6892433762550354,0.5752581357955933
0.6704941391944885,0.6221023797988892,0.6736006140708923,0.648391842842102
0.6497409343719482,0.7183189392089844,0.6571605205535889,0.704725980758667
0.6314815282821655,0.7771862745285034,0.643105149269104,0.7415863275527954
0.6149727702140808,0.8110355138778687,0.6307597756385803,0.7633577585220337
0.5998994708061218,0.831017255783081,0.6190613508224487,0.7784643769264221
0.5860589742660522,0.8434329032897949,0.6076108813285828,0.7909215688705444
0.5738054513931274,0.8533405065536499,0.597385585308075,0.7987124919891357
0.563463032245636,0.8590541481971741,0.5889186859130859,0.8063936233520508
0.554774284362793,0.8634709119796753,0.5812432169914246,0.8107939958572388
0.5471644401550293,0.8663166165351868,0.5746815800666809,0.8151803612709045
0.5406322479248047,0.8702395558357239,0.5687599778175354,0.8176858425140381
0.534976065158844,0.8724683523178101,0.5638843774795532,0.8199163675308228
0.5300852656364441,0.8748480081558228,0.5598040223121643,0.8225672841072083
0.5258282423019409,0.8768420219421387,0.55617755651474,0.8247503042221069
0.522087574005127,0.8786154985427856,0.5531768798828125,0.827053964138031
0.5187231302261353,0.880311131477356,0.550558865070343,0.8285049200057983
0.515675961971283,0.882352352142334,0.548206090927124,0.829871654510498
0.5129278898239136,0.883756697177887,0.5464774966239929,0.8320878148078918
0.5105549097061157,0.8862886428833008,0.5446040630340576,0.83147132396698
0.5083898305892944,0.8873217105865479,0.543309211730957,0.8329676985740662
0.5064437985420227,0.8888136148452759,0.5419638752937317,0.8336079716682434
0.5046688318252563,0.8898977637290955,0.5408512353897095,0.8350582122802734
0.50303715467453,0.8908154368400574,0.5399537682533264,0.8365165591239929
0.5015314221382141,0.8917347192764282,0.5391249656677246,0.8366218209266663
0.5001255869865417,0.8926805257797241,0.5384254455566406,0.8368974924087524
0.49884232878685,0.8937457799911499,0.5377567410469055,0.8373541831970215
0.49766805768013,0.8945201635360718,0.5371949076652527,0.8380684852600098
