loss,auc_1,val_loss,val_auc_1
0.6761980652809143,0.6075644493103027,0.6553655862808228,0.7131507396697998
0.647652268409729,0.7203015685081482,0.6340034604072571,0.7727670669555664
0.6257856488227844,0.780388355255127,0.6178926825523376,0.7977352142333984
0.6071829199790955,0.8084726929664612,0.6037614941596985,0.8121581077575684
0.5916454792022705,0.825068473815918,0.5923267602920532,0.8200914263725281
0.5784649848937988,0.8351438641548157,0.5830158591270447,0.8247586488723755
0.5672813057899475,0.8433552980422974,0.5751794576644897,0.8281590342521667
0.5577792525291443,0.8504238128662109,0.5683402419090271,0.8305606842041016
0.5497123599052429,0.855758786201477,0.5627813339233398,0.8321201801300049
0.5428783893585205,0.8594326376914978,0.5583695769309998,0.8334792852401733
0.5369606018066406,0.864133358001709,0.5539767146110535,0.8343425393104553
0.5318458080291748,0.8661240339279175,0.5505588054656982,0.8353039622306824
0.5273539423942566,0.8693177700042725,0.5475128293037415,0.8373034596443176
0.5234140157699585,0.8718849420547485,0.5449548959732056,0.8383226990699768
0.5198718905448914,0.8744490146636963,0.5427126288414001,0.8392703533172607
0.5167116522789001,0.8767265677452087,0.5408010482788086,0.8397108316421509
0.5138638615608215,0.8789406418800354,0.5390953421592712,0.8402401804924011
0.5113252997398376,0.8812963962554932,0.5375726819038391,0.8406567573547363
0.5090658068656921,0.8826867341995239,0.5364705920219421,0.8414049744606018
0.5070679783821106,0.8845107555389404,0.5354393124580383,0.8425236940383911
0.5052800178527832,0.8860195875167847,0.5346807837486267,0.8433399200439453
0.5036172866821289,0.8878719806671143,0.5337218642234802,0.8431597352027893
0.5021552443504333,0.8889087438583374,0.5332379341125488,0.8432440757751465
0.5007787346839905,0.8906009197235107,0.5326773524284363,0.8437052965164185
0.49948951601982117,0.8918700218200684,0.5321598052978516,0.8434919714927673
0.4983172118663788,0.892966091632843,0.5317635536193848,0.843731164932251
0.4972158670425415,0.8941735625267029,0.531314492225647,0.8438853025436401
0.49618053436279297,0.8948773741722107,0.5310413837432861,0.8446605801582336
0.4952346980571747,0.8960413336753845,0.5307071208953857,0.8447997570037842
0.49430641531944275,0.8972147703170776,0.5302121639251709,0.8444136381149292
0.4934443533420563,0.89772629737854,0.5298556685447693,0.8445671796798706
0.4926409125328064,0.8982341289520264,0.5297885537147522,0.8450033068656921
0.4918955862522125,0.8989588022232056,0.5296753644943237,0.8454714417457581
0.4911866784095764,0.8999847173690796,0.5294204950332642,0.8452391028404236
0.4905185103416443,0.9003397226333618,0.5294199585914612,0.8452317714691162
0.4898877441883087,0.9010483026504517,0.5292689800262451,0.8451478481292725
0.4892723560333252,0.9017893671989441,0.5289557576179504,0.8446125984191895
0.48872363567352295,0.9020552635192871,0.5291031002998352,0.845106303691864
0.48813027143478394,0.903065025806427,0.5286902785301208,0.8451226949691772
0.4876750111579895,0.9030392169952393,0.5288194417953491,0.845212996006012
0.48715701699256897,0.9036320447921753,0.5287434458732605,0.8449537754058838
0.4866657257080078,0.9039162397384644,0.528721034526825,0.8448671698570251
0.48621779680252075,0.9043850898742676,0.5286550521850586,0.8451057076454163
0.48572346568107605,0.9047518968582153,0.5284438133239746,0.8448222875595093
0.48534533381462097,0.9048007130622864,0.5286127328872681,0.8448293805122375
0.48491370677948,0.9055777788162231,0.528515636920929,0.8444008827209473
0.48451104760169983,0.9054646492004395,0.528795063495636,0.8447766304016113
0.4841620922088623,0.906007707118988,0.5287120342254639,0.84454345703125
0.4837965667247772,0.9064042568206787,0.5285652279853821,0.8444395661354065
0.48345497250556946,0.906660258769989,0.5285879969596863,0.8444188833236694
0.48311200737953186,0.9070993065834045,0.528427004814148,0.8446149230003357
0.48279646039009094,0.9070766568183899,0.5285398960113525,0.8447328805923462
0.48249122500419617,0.9072182178497314,0.5285537242889404,0.8446564078330994
0.4821939170360565,0.9074876308441162,0.5287494659423828,0.8450497984886169
0.48190775513648987,0.9079676866531372,0.5285040140151978,0.8441431522369385
0.48163551092147827,0.9079426527023315,0.5286599397659302,0.8443706631660461
0.4813586175441742,0.9082331657409668,0.5288227200508118,0.8447100520133972
0.4811207354068756,0.9081898331642151,0.5286622047424316,0.844724714756012
0.480865478515625,0.9084049463272095,0.5286979079246521,0.8444849252700806
