loss,val_loss
0.6845250725746155,0.6973575949668884
0.6697908639907837,0.6866520643234253
0.6564352512359619,0.6782653331756592
0.6435261964797974,0.6694770455360413
0.6304070949554443,0.6589113473892212
0.6172696948051453,0.648037314414978
0.6042637825012207,0.6365914940834045
0.591666579246521,0.6252500414848328
0.5798601508140564,0.614769697189331
0.5693736672401428,0.6052289009094238
0.5599660277366638,0.596863329410553
0.5517686009407043,0.5891563892364502
0.5444268584251404,0.5822578072547913
0.5380016565322876,0.5763468742370605
0.5324295163154602,0.5713825225830078
0.5275444388389587,0.5668359994888306
0.5231667160987854,0.5630656480789185
0.5193025469779968,0.5596460103988647
0.5160150527954102,0.5569055080413818
0.5130823254585266,0.5544430613517761
0.5104140043258667,0.5522357225418091
0.5080219507217407,0.5502966642379761
0.5058613419532776,0.5487421154975891
0.5039028525352478,0.5472915768623352
0.502121090888977,0.5460530519485474
0.5005083084106445,0.5451801419258118
0.4990466237068176,0.5439805388450623
0.49772846698760986,0.543368399143219
0.4965302050113678,0.5427399277687073
0.49543964862823486,0.5422949194908142
0.494444876909256,0.5416885614395142
0.49352702498435974,0.5411924719810486
0.4926699697971344,0.5407201647758484
0.4918617010116577,0.5405526161193848
0.49109914898872375,0.5401682257652283
0.49039173126220703,0.5397210121154785
0.4897071421146393,0.5393269658088684
0.48905861377716064,0.5390485525131226
0.48844560980796814,0.539164662361145
0.4878738224506378,0.5389600396156311
0.4873548746109009,0.538620114326477
0.48683077096939087,0.5384684801101685
0.4863581955432892,0.5383911728858948
0.4858931601047516,0.5382881760597229
0.4854596257209778,0.5382956862449646
0.4850453734397888,0.5381259322166443
0.4846489727497101,0.5381137728691101
0.48425358533859253,0.5379731059074402
0.48386722803115845,0.5381243228912354
0.4834955334663391,0.5379729866981506
0.4831434190273285,0.5378235578536987
0.4828328788280487,0.5381048917770386
0.48250576853752136,0.5380904674530029
0.4822014272212982,0.5381923913955688
0.48191091418266296,0.5383155941963196
0.48161739110946655,0.538545548915863
0.4813487231731415,0.5381743907928467
0.4810962677001953,0.5382639169692993
0.48083436489105225,0.5384421944618225
0.4805803596973419,0.538063645362854
0.4803594946861267,0.5383875370025635
0.4801187515258789,0.5382879972457886
0.47989609837532043,0.5381947755813599
0.47967520356178284,0.5384128093719482
0.4794570803642273,0.5385532975196838
0.4792614281177521,0.5384489297866821
0.4790588617324829,0.5384817719459534
0.4788671135902405,0.538394033908844
0.47868072986602783,0.5385900139808655
0.4785010814666748,0.5385234355926514
0.47832202911376953,0.5385225415229797
0.4781470000743866,0.5388212203979492
0.47799038887023926,0.538785994052887
0.4778277575969696,0.5386053919792175
0.4776706099510193,0.5385677218437195
