loss,auc_3,val_loss,val_auc_3
0.6881973743438721,0.5242305994033813,0.6918228268623352,0.5826353430747986
0.6668975949287415,0.6746869683265686,0.6759939193725586,0.6763429641723633
0.6493544578552246,0.7510643005371094,0.6613432765007019,0.7198485136032104
0.6344508528709412,0.7921961545944214,0.6499496102333069,0.7437068223953247
0.6207682490348816,0.8172788619995117,0.6388935446739197,0.7584035396575928
0.6079420447349548,0.8338559865951538,0.6286894679069519,0.7696517705917358
0.5962830185890198,0.844122588634491,0.6188786029815674,0.7791996598243713
0.585780918598175,0.852035641670227,0.610607385635376,0.7851072549819946
0.5760447978973389,0.8580211400985718,0.6028381586074829,0.7897449135780334
0.567202091217041,0.8628160953521729,0.595717191696167,0.7954010367393494
0.5590697526931763,0.8672406673431396,0.5892268419265747,0.8002680540084839
0.5517870783805847,0.8711768388748169,0.583920955657959,0.803763210773468
0.5453150272369385,0.8744191527366638,0.5793907642364502,0.8074756264686584
0.5396768450737,0.8775229454040527,0.5751484036445618,0.8089883327484131
0.5347501039505005,0.8798719644546509,0.5717236399650574,0.8119443655014038
0.5303261280059814,0.8817495107650757,0.5689041018486023,0.8134332895278931
0.5263665318489075,0.8839110136032104,0.5663386583328247,0.8146361112594604
0.5229307413101196,0.8859263062477112,0.5640432238578796,0.8168336153030396
0.5197712182998657,0.887293815612793,0.5620631575584412,0.8182952404022217
0.5169187784194946,0.8888769745826721,0.5604279041290283,0.8200405836105347
0.5143292546272278,0.8903142213821411,0.558843195438385,0.8204535841941833
0.5119968056678772,0.8916493058204651,0.5571379065513611,0.821337103843689
0.5098527073860168,0.8926039934158325,0.556086540222168,0.821587324142456
0.5078805088996887,0.8941065073013306,0.5550068020820618,0.8215459585189819
0.5061156153678894,0.8953602313995361,0.5539078116416931,0.8222378492355347
0.5045152902603149,0.8960970640182495,0.5529682040214539,0.8217722773551941
0.5030596852302551,0.896277904510498,0.5524199604988098,0.8218108415603638
0.5016860365867615,0.8971923589706421,0.5516892671585083,0.8219358921051025
0.5004220604896545,0.8977082967758179,0.5512768626213074,0.8220034837722778
0.4992321729660034,0.898625910282135,0.5504961013793945,0.822648823261261
0.49810734391212463,0.8992223143577576,0.5498114228248596,0.8230968713760376
0.4970789849758148,0.8997303247451782,0.5494086146354675,0.8231990337371826
0.49611178040504456,0.9002581238746643,0.5487108826637268,0.8234228491783142
0.4952014982700348,0.9008325338363647,0.5481557846069336,0.823562741279602
0.4943421185016632,0.9012894630432129,0.5478888750076294,0.8230668306350708
0.4935184419155121,0.9020309448242188,0.5475841164588928,0.8230212926864624
0.49270933866500854,0.9025048017501831,0.5473566055297852,0.8231036067008972
0.49196720123291016,0.9029279947280884,0.5469679236412048,0.822809100151062
0.4912432134151459,0.9032495021820068,0.5464096069335938,0.823042631149292
0.49056774377822876,0.9036665558815002,0.5460488796234131,0.8230899572372437
0.489926815032959,0.9038925170898438,0.5458609461784363,0.8228352069854736
0.4893209934234619,0.9040722846984863,0.5457361340522766,0.8227934241294861
0.4887402057647705,0.904654860496521,0.5454710125923157,0.822420597076416
0.48820367455482483,0.9048301577568054,0.5454297661781311,0.822940468788147
0.48768487572669983,0.9053325057029724,0.5451857447624207,0.8230947256088257
0.4871843755245209,0.9058024287223816,0.5449065566062927,0.8226796388626099
0.48672205209732056,0.9060825109481812,0.5448477864265442,0.8224903345108032
0.48626235127449036,0.906406581401825,0.5449054837226868,0.8230276107788086
0.48581644892692566,0.9066813588142395,0.5448732376098633,0.8230525255203247
0.4853878915309906,0.9071578979492188,0.544608473777771,0.8225066661834717
0.4850091338157654,0.9072383046150208,0.5446028709411621,0.8224716186523438
0.48460501432418823,0.9076725244522095,0.5444923639297485,0.8223471641540527
0.48423531651496887,0.9076592922210693,0.544664740562439,0.8222036361694336
0.48386964201927185,0.908014714717865,0.5445501208305359,0.8217803239822388
0.48352861404418945,0.9083781838417053,0.5444418787956238,0.8216825723648071
0.48319652676582336,0.9086554646492004,0.5443495512008667,0.8215436339378357
0.48285239934921265,0.9086828827857971,0.5447914600372314,0.8212922811508179
0.4825533330440521,0.9090517163276672,0.5444528460502625,0.8211674690246582
0.48223650455474854,0.9091788530349731,0.5442072749137878,0.8208214044570923
0.48194748163223267,0.909188985824585,0.5443154573440552,0.8204686641693115
0.48166224360466003,0.9093496799468994,0.5444816946983337,0.820880115032196
0.48138347268104553,0.909598708152771,0.5443820357322693,0.8204811811447144
0.48110800981521606,0.9098025560379028,0.5443599224090576,0.8204503655433655
0.48084667325019836,0.9100438952445984,0.544356107711792,0.819808840751648
0.4806029200553894,0.9102805852890015,0.5443971753120422,0.8197590112686157
0.4803551137447357,0.9105214476585388,0.5442113876342773,0.8192111253738403
0.48011085391044617,0.9106714725494385,0.544189989566803,0.8187741637229919
0.4798935651779175,0.910888671875,0.5444113612174988,0.8190567493438721
0.4796659052371979,0.9111645221710205,0.5444810390472412,0.8186584711074829
0.47944241762161255,0.9112652540206909,0.5445953607559204,0.8185371160507202
0.4792424440383911,0.9115068316459656,0.544470489025116,0.8180543780326843
0.47901880741119385,0.9115476608276367,0.5445184707641602,0.8178902864456177
0.47882241010665894,0.9114372730255127,0.544399082660675,0.8180395364761353
