loss,auc,val_loss,val_auc
0.6810868382453918,0.5580386519432068,0.6738641262054443,0.6045562624931335
0.6633789539337158,0.6572181582450867,0.6622970104217529,0.6634349822998047
0.6472298502922058,0.7328103184700012,0.6506175994873047,0.7089831233024597
0.6316632032394409,0.7817229628562927,0.6383651494979858,0.7459321022033691
0.6171190738677979,0.8113834261894226,0.6276153326034546,0.76762855052948
0.6035096049308777,0.8293509483337402,0.6169466376304626,0.7826563119888306
0.5908088088035583,0.8418376445770264,0.6063247323036194,0.7946555614471436
0.5789328813552856,0.8516101837158203,0.5972036123275757,0.8023701310157776
0.5682098269462585,0.8595340251922607,0.5883216261863708,0.8086366653442383
0.5588158369064331,0.8644104599952698,0.5808805227279663,0.8134069442749023
0.5505800843238831,0.8689825534820557,0.5742835402488708,0.8172512650489807
0.5434953570365906,0.8727999925613403,0.5684229135513306,0.8196310997009277
0.537465512752533,0.8758209943771362,0.5636693835258484,0.8217875361442566
0.5322422981262207,0.8784530162811279,0.5597267150878906,0.8238645792007446
0.5276623368263245,0.8810540437698364,0.556239902973175,0.8257197737693787
0.5236291289329529,0.8828396797180176,0.5533391237258911,0.8269791007041931
0.5201326608657837,0.8847161531448364,0.5508394241333008,0.8299113512039185
0.5170104503631592,0.8867104649543762,0.5486567616462708,0.8297065496444702
0.5142514705657959,0.8883638381958008,0.5468382239341736,0.8301494121551514
0.5118154287338257,0.8900939226150513,0.5451678037643433,0.8320738673210144
0.5096177458763123,0.8914221525192261,0.543910026550293,0.8316965103149414
0.5076072812080383,0.8925206661224365,0.5427958369255066,0.8318023681640625
0.5057977437973022,0.8936334848403931,0.5418968796730042,0.8324073553085327
0.5041499137878418,0.8949218392372131,0.5408533811569214,0.8339333534240723
0.5026694536209106,0.8955166935920715,0.5402384400367737,0.8337721228599548
0.5012829303741455,0.8964163064956665,0.5396279096603394,0.8343223929405212
0.5000097751617432,0.8973491191864014,0.539053201675415,0.834040641784668
0.4987806975841522,0.8981227278709412,0.5385162234306335,0.8340035676956177
0.49762511253356934,0.89894038438797,0.5381988286972046,0.8339539766311646
0.4965403378009796,0.8996447324752808,0.538002610206604,0.8337335586547852
0.495503693819046,0.9002673625946045,0.5379795432090759,0.8342709541320801
0.49454793334007263,0.9009496569633484,0.5375171899795532,0.8337608575820923
0.49363696575164795,0.9014416933059692,0.5373936295509338,0.8335747122764587
0.49278542399406433,0.9021109938621521,0.537327766418457,0.8334646224975586
0.491965651512146,0.9029660820960999,0.5371052622795105,0.8338439464569092
0.4911927282810211,0.9033812284469604,0.5370191931724548,0.8335395455360413
0.49043941497802734,0.903778076171875,0.5369410514831543,0.8333498239517212
0.4897339642047882,0.9043030738830566,0.536802351474762,0.8337063789367676
0.4890717566013336,0.9049234986305237,0.5367909073829651,0.8343015313148499
0.4884414076805115,0.9054199457168579,0.5366494655609131,0.8339005708694458
0.4878377318382263,0.9057053923606873,0.5366283059120178,0.8337849378585815
0.48726919293403625,0.9059095978736877,0.536612868309021,0.8335915207862854
0.4867343306541443,0.9064721465110779,0.5365486145019531,0.8336993455886841
0.48619723320007324,0.906897783279419,0.5366061925888062,0.8340574502944946
0.4857092499732971,0.9071390628814697,0.5364774465560913,0.8336771726608276
0.48523756861686707,0.9077497720718384,0.5362741947174072,0.8334434032440186
0.48479214310646057,0.9074937701225281,0.5363621115684509,0.8333396911621094
0.4843685030937195,0.9079126119613647,0.5362353920936584,0.8336602449417114
0.4839560389518738,0.9079585671424866,0.5363479852676392,0.8333264589309692
0.48358529806137085,0.9081628322601318,0.5363367199897766,0.8332059383392334
0.4832214415073395,0.9084252715110779,0.536379873752594,0.8327715396881104
0.48287859559059143,0.9086697101593018,0.5363298058509827,0.8324580192565918
0.48254117369651794,0.9087635278701782,0.5362352728843689,0.8323665261268616
0.4822279214859009,0.9091041088104248,0.5361326932907104,0.8320155143737793
0.4819429814815521,0.9090839624404907,0.5362849235534668,0.8316322565078735
0.4816338121891022,0.909148097038269,0.5363500118255615,0.831557035446167
0.4813379943370819,0.9093400239944458,0.5361786484718323,0.8311484456062317
0.4810517132282257,0.9094132781028748,0.536255955696106,0.830990731716156
0.4807865619659424,0.9094395041465759,0.5363494157791138,0.8309028148651123
0.48052194714546204,0.9097008109092712,0.5363569855690002,0.8305888175964355
0.4802699685096741,0.9097323417663574,0.5363264083862305,0.8308552503585815
0.48001962900161743,0.9098024368286133,0.5365538001060486,0.8311141729354858
0.4797830879688263,0.9099245667457581,0.536601185798645,0.8306906223297119
0.4795515239238739,0.9099012613296509,0.5366077423095703,0.8301106691360474
0.4793218672275543,0.9102583527565002,0.5366817116737366,0.8301362991333008
0.47911280393600464,0.9102744460105896,0.5366920232772827,0.8294658064842224
0.47889724373817444,0.9103867411613464,0.5366780161857605,0.8297078609466553
0.4786873757839203,0.9105157852172852,0.5368264317512512,0.8293918371200562
0.4784817695617676,0.9105883836746216,0.5367210507392883,0.8292107582092285
0.4782920479774475,0.9106382727622986,0.536864161491394,0.8289711475372314
0.4780943989753723,0.9105517864227295,0.5370429158210754,0.8289709091186523
0.47792378067970276,0.9109159708023071,0.5370712876319885,0.8282097578048706
0.47773903608322144,0.9108837246894836,0.5372518301010132,0.8280167579650879
0.4775547385215759,0.9111877083778381,0.5373884439468384,0.8279516696929932
0.4773752987384796,0.9113645553588867,0.5373054146766663,0.8277148008346558
0.4772149324417114,0.9113701581954956,0.5372328758239746,0.8275288343429565
0.4770708680152893,0.9112191200256348,0.5373491048812866,0.8278602361679077
0.47690579295158386,0.9112318754196167,0.5376238822937012,0.8270862102508545
0.47675707936286926,0.9110190868377686,0.5379219651222229,0.8280012607574463
0.47661247849464417,0.9115395545959473,0.5377712845802307,0.8277583718299866
0.4764605760574341,0.9111610651016235,0.5377917289733887,0.8272855281829834
0.47632360458374023,0.9113010168075562,0.5380855202674866,0.8274425864219666
0.4762072265148163,0.9116454124450684,0.5380326509475708,0.8271700739860535
0.4760796129703522,0.9116628170013428,0.5380162000656128,0.8273907899856567
0.47595396637916565,0.9117794036865234,0.5380345582962036,0.8273726105690002
0.47583699226379395,0.9114739894866943,0.5382691025733948,0.827551007270813
0.4757154881954193,0.9115391969680786,0.5384660363197327,0.827852725982666
0.47560402750968933,0.9118274450302124,0.5384198427200317,0.8275638818740845
0.4754928648471832,0.9118712544441223,0.5384021401405334,0.826694130897522
0.4753791391849518,0.9117589592933655,0.5386666655540466,0.8272572159767151
0.4752780795097351,0.9122436046600342,0.5386641025543213,0.8266184329986572
0.4751768708229065,0.9119884967803955,0.5386875867843628,0.8264455199241638
0.4750666618347168,0.9121488928794861,0.5388938188552856,0.8262964487075806
0.4749833643436432,0.9122026562690735,0.5389571189880371,0.8259514570236206
