loss,auc_2,val_loss,val_auc_2
0.67664635181427,0.6496726274490356,0.6646876335144043,0.7322665452957153
0.6465601921081543,0.7560896277427673,0.6427347660064697,0.7684158086776733
0.6237297058105469,0.7962756156921387,0.6236030459403992,0.7897152900695801
0.6057849526405334,0.815703272819519,0.6073213219642639,0.8054907321929932
0.5913964509963989,0.8275071382522583,0.5942426919937134,0.8158049583435059
0.579272449016571,0.8357403874397278,0.5834205150604248,0.8223273754119873
0.568868100643158,0.8419293761253357,0.5744513869285583,0.8267213106155396
0.5601605176925659,0.8468770980834961,0.56682288646698,0.830763578414917
0.552655041217804,0.8504238724708557,0.5604421496391296,0.833185076713562
0.5462942123413086,0.8531960248947144,0.5550928711891174,0.8352702260017395
0.5407453775405884,0.8556234836578369,0.5510107278823853,0.8370087742805481
0.535932183265686,0.8576611280441284,0.5472667217254639,0.838172435760498
0.5316845774650574,0.8597372770309448,0.544192373752594,0.8394050002098083
0.527899980545044,0.8622535467147827,0.5415951013565063,0.8404031991958618
0.5245377421379089,0.8638427257537842,0.5395378470420837,0.8410321474075317
0.5214776396751404,0.8658877611160278,0.5375702977180481,0.84150230884552
0.5186913013458252,0.8684787750244141,0.535958468914032,0.8417885899543762
0.5161681771278381,0.870572030544281,0.5346019864082336,0.8420921564102173
0.513816773891449,0.8729405403137207,0.5333335995674133,0.8430174589157104
0.5116449594497681,0.8749902248382568,0.5323184132575989,0.8439418077468872
0.5096434950828552,0.8769822120666504,0.53135085105896,0.8443610072135925
0.5078065991401672,0.8791716694831848,0.530481219291687,0.8454934358596802
0.5060803890228271,0.881093442440033,0.5296185612678528,0.8472168445587158
0.504492461681366,0.8826172351837158,0.5289028286933899,0.8474308252334595
0.5029721260070801,0.884364128112793,0.5282735824584961,0.8483846187591553
0.5015162229537964,0.8859584331512451,0.5276730060577393,0.8489207029342651
0.5001470446586609,0.8874416351318359,0.5271019339561462,0.8494115471839905
0.4988476634025574,0.888931155204773,0.5266744494438171,0.8508400917053223
0.4976300895214081,0.8905524015426636,0.5262571573257446,0.8509986400604248
0.4965038001537323,0.8918337821960449,0.5257642865180969,0.8514305353164673
0.49539101123809814,0.8928905725479126,0.5253130793571472,0.8517632484436035
0.49442946910858154,0.8937125205993652,0.5250312089920044,0.8527992963790894
0.49348607659339905,0.8948667049407959,0.5246286392211914,0.8530101180076599
0.492605596780777,0.8956944942474365,0.5243951082229614,0.8532724380493164
0.49174416065216064,0.8965808749198914,0.5242030620574951,0.8533271551132202
0.49093249440193176,0.8975469470024109,0.5241146087646484,0.8540443181991577
0.4901600182056427,0.8985700607299805,0.5239213705062866,0.8539279699325562
0.4894302487373352,0.8993127346038818,0.5236714482307434,0.8542360067367554
0.4887314438819885,0.8999124765396118,0.5235533118247986,0.8549278378486633
0.4880621135234833,0.9005450010299683,0.5235101580619812,0.8555806875228882
0.4874536693096161,0.9012950658798218,0.5234056115150452,0.8550491333007812
0.48685207962989807,0.9019554853439331,0.5233123302459717,0.8553369641304016
0.48628419637680054,0.9025716781616211,0.5232551097869873,0.8555200099945068
0.48573094606399536,0.9032540321350098,0.523217499256134,0.8557509183883667
0.4852425754070282,0.9036411046981812,0.5231752991676331,0.8559888601303101
0.4847400486469269,0.9042603969573975,0.5231286287307739,0.8557949066162109
0.48428183794021606,0.9044334292411804,0.52313631772995,0.8554303646087646
0.4838249385356903,0.904886782169342,0.5231717228889465,0.8556411862373352
0.4834074378013611,0.9053522348403931,0.5230690240859985,0.855461597442627
0.4829992353916168,0.9055395126342773,0.5230909585952759,0.8551146984100342
0.4826003313064575,0.9058818817138672,0.5231444239616394,0.8551119565963745
0.4822295904159546,0.9065335988998413,0.5230505466461182,0.854966402053833
0.4818679392337799,0.9066895246505737,0.5230695605278015,0.8547782301902771
0.4815128743648529,0.9069258570671082,0.5231413245201111,0.8549119830131531
0.4811691343784332,0.9074281454086304,0.5232221484184265,0.8548287153244019
0.48084694147109985,0.9076830148696899,0.5230903625488281,0.8548128604888916
0.48052799701690674,0.9078442454338074,0.5232165455818176,0.8545382022857666
0.48023343086242676,0.9081238508224487,0.5233058333396912,0.8546884059906006
0.47994545102119446,0.9087166786193848,0.5233189463615417,0.854848325252533
0.4796607494354248,0.908727765083313,0.5232239365577698,0.8547229170799255
0.4793989956378937,0.9089819192886353,0.5232208967208862,0.8547025918960571
0.4791421890258789,0.9090850353240967,0.523383378982544,0.8545970916748047
0.4788725674152374,0.9095888137817383,0.5232064723968506,0.8540953397750854
0.4786421060562134,0.9094106554985046,0.523562490940094,0.8542823791503906
0.4784093499183655,0.9095793962478638,0.5235506892204285,0.8541858196258545
0.4781709611415863,0.9099923372268677,0.5233843922615051,0.854057788848877
0.4779544472694397,0.9102534055709839,0.5235409140586853,0.8542507290840149
0.4777313768863678,0.9103854894638062,0.523531973361969,0.8543220162391663
0.47752517461776733,0.9105778932571411,0.5236286520957947,0.8541693687438965
0.47732043266296387,0.9107614755630493,0.5236831903457642,0.8542578220367432
0.47712191939353943,0.9109195470809937,0.5236546993255615,0.8544724583625793
0.4769259989261627,0.9113085269927979,0.5236583352088928,0.8544528484344482
0.4767017662525177,0.9114535450935364,0.5236331820487976,0.8548182845115662
0.4765419363975525,0.9114139080047607,0.5238953232765198,0.8549262285232544
0.47636619210243225,0.9118198156356812,0.5238168239593506,0.8544490933418274
0.4761728346347809,0.912013590335846,0.5237714648246765,0.8540558815002441
0.47602686285972595,0.9119252562522888,0.5239391326904297,0.8543945550918579
0.4758497178554535,0.91215980052948,0.524013876914978,0.8546306490898132
0.4756729006767273,0.9124547243118286,0.5238742828369141,0.8545896410942078
0.47551804780960083,0.9125250577926636,0.5240740180015564,0.8546738028526306
0.47536197304725647,0.9129559993743896,0.5238621830940247,0.8541660308837891
0.47522157430648804,0.9128339290618896,0.5238391757011414,0.8543007969856262
0.47507959604263306,0.9128202199935913,0.523987889289856,0.85443115234375
0.4749251902103424,0.9129725694656372,0.5240660309791565,0.8543280363082886
0.47478431463241577,0.9130053520202637,0.5242230892181396,0.8542993068695068
0.4746529459953308,0.9134339690208435,0.5240443348884583,0.8542917966842651
0.47452083230018616,0.913077712059021,0.5242584943771362,0.8544511795043945
0.4743969440460205,0.9134395122528076,0.5241308212280273,0.8543117642402649
0.4742756187915802,0.9133192896842957,0.5242886543273926,0.8542617559432983
0.47414880990982056,0.9136141538619995,0.5241657495498657,0.8540530204772949
0.4740247130393982,0.9136029481887817,0.5241321921348572,0.8540270924568176
0.47390857338905334,0.9136745929718018,0.5242582559585571,0.8538368940353394
0.4737941324710846,0.9137458801269531,0.5242624282836914,0.8537947535514832
0.47368723154067993,0.9138035774230957,0.5243515372276306,0.8538063764572144
0.4735681414604187,0.9135890603065491,0.5245741009712219,0.8532441854476929
0.47348713874816895,0.9140691757202148,0.5242728590965271,0.853617787361145
0.47338399291038513,0.9140356779098511,0.5242186188697815,0.8537379503250122
0.4732792377471924,0.9141449332237244,0.5241965651512146,0.8537153005599976
0.47319191694259644,0.9138477444648743,0.524338960647583,0.8530147075653076
0.4730972647666931,0.9139831066131592,0.5241870880126953,0.8536738157272339
