loss,val_loss
0.4857861399650574,0.5056424140930176
0.4751899838447571,0.5135863423347473
0.47353455424308777,0.5096868276596069
0.4727923572063446,0.5026909708976746
0.47230443358421326,0.5055299401283264
0.47202765941619873,0.5013055801391602
0.47159940004348755,0.5074887275695801
0.4714885354042053,0.4983743727207184
0.471248060464859,0.5070493817329407
0.4710792899131775,0.506276547908783
0.47081467509269714,0.5052749514579773
0.4708193242549896,0.5052959322929382
0.47061887383461,0.5119507312774658
0.470553457736969,0.5046930909156799
0.4705227017402649,0.49985554814338684
0.47037917375564575,0.5138099789619446
0.4704244136810303,0.5096415281295776
0.4703176021575928,0.5051974058151245
0.4702223241329193,0.5121417045593262
0.470112681388855,0.5069012641906738
0.4701346755027771,0.5064041018486023
0.4700873792171478,0.5091776251792908
0.4700504541397095,0.5023156404495239
0.47003039717674255,0.5096302032470703
0.46998217701911926,0.5131080150604248
0.4699455201625824,0.5053560733795166
0.46988898515701294,0.514277458190918
0.4698978364467621,0.5148404836654663
0.4698196351528168,0.5151735544204712
0.4697895050048828,0.5115483403205872
