loss,auc,val_loss,val_auc
0.6946392059326172,0.519425630569458,0.7039155960083008,0.49692457914352417
0.691458523273468,0.5294777154922485,0.6931780576705933,0.5302794575691223
0.6885940432548523,0.5415096282958984,0.6883442401885986,0.5601147413253784
0.6852893233299255,0.555550217628479,0.6806914806365967,0.5883874893188477
0.682256817817688,0.568652868270874,0.6731333136558533,0.6190653443336487
0.6788634061813354,0.5858383774757385,0.6661605834960938,0.6486495733261108
0.6771796345710754,0.5923236608505249,0.658795952796936,0.674371600151062
0.6726816296577454,0.611125111579895,0.6530473828315735,0.6925241947174072
0.6697711944580078,0.6246299743652344,0.6471379995346069,0.7076959609985352
0.6671763062477112,0.6367101669311523,0.6416750550270081,0.7200250625610352
