loss,auc,val_loss,val_auc
0.6568577289581299,0.7296485304832458,0.6401093602180481,0.7711296677589417
0.6034524440765381,0.8326910138130188,0.5971768498420715,0.804906964302063
0.567370593547821,0.8497545123100281,0.5699299573898315,0.8153594732284546
0.5449205040931702,0.8597874641418457,0.5534071922302246,0.8198964595794678
0.5308110117912292,0.8677448630332947,0.5435940623283386,0.8263219594955444
0.5214141011238098,0.8732256889343262,0.5377044677734375,0.8302904963493347
0.5146707892417908,0.8789600133895874,0.534426748752594,0.8329218626022339
0.5094630122184753,0.8833760023117065,0.5319852828979492,0.8351129293441772
0.5052466988563538,0.887466311454773,0.530731737613678,0.8376085758209229
0.5017472505569458,0.8905003070831299,0.5301044583320618,0.8378031253814697
0.4988252818584442,0.8929402828216553,0.5298758149147034,0.8388631939888
0.4962943196296692,0.8955591320991516,0.5294641256332397,0.8396288156509399
0.4940575361251831,0.8973257541656494,0.5298346281051636,0.8408616781234741
0.49214592576026917,0.8997834920883179,0.5303666591644287,0.8426229953765869
0.49034392833709717,0.9014483094215393,0.5302457809448242,0.8426719903945923
0.48876500129699707,0.9027080535888672,0.5306272506713867,0.842543363571167
0.48728033900260925,0.9038599729537964,0.5313658118247986,0.8419996500015259
0.485944539308548,0.9048703908920288,0.5314631462097168,0.8429824113845825
0.4847545623779297,0.9057844281196594,0.5317668914794922,0.8440228700637817
0.48367297649383545,0.9067341685295105,0.5324247479438782,0.8430606722831726
