loss,auc_2,val_loss,val_auc_2
0.705337643623352,0.5157922506332397,0.7006484866142273,0.5349569916725159
0.6744988560676575,0.6156760454177856,0.6789968609809875,0.6063262224197388
0.6485994458198547,0.7007092237472534,0.6583484411239624,0.6694903373718262
0.6266969442367554,0.7609195709228516,0.6392788887023926,0.7167176008224487
0.608405351638794,0.7998420596122742,0.6262967586517334,0.7415956258773804
0.5932974219322205,0.8220251798629761,0.6134378910064697,0.7630711793899536
0.5808625221252441,0.8368350267410278,0.6042520403862,0.7740054726600647
0.5704681277275085,0.8469371795654297,0.5964460968971252,0.7836082577705383
0.5616621971130371,0.854607343673706,0.5897549986839294,0.791246235370636
0.5541027784347534,0.8605379462242126,0.5842275023460388,0.7959959506988525
0.5474932789802551,0.8653866648674011,0.5794295072555542,0.7998179197311401
0.541610836982727,0.8701106905937195,0.5749720931053162,0.8031392097473145
0.5363338589668274,0.8736981749534607,0.5711373686790466,0.8060482144355774
0.53159099817276,0.8771466016769409,0.5676473379135132,0.8084710836410522
0.5273447632789612,0.8803761005401611,0.5646816492080688,0.811813473701477
0.523553192615509,0.8832696676254272,0.5620414614677429,0.8134404420852661
0.5201643109321594,0.8854391574859619,0.5597742199897766,0.8160582184791565
0.5170761346817017,0.8875563144683838,0.5578833818435669,0.8172327876091003
0.5142829418182373,0.8895255327224731,0.5560029745101929,0.8182569146156311
0.5117746591567993,0.8909033536911011,0.5545153617858887,0.8193376064300537
0.5094983577728271,0.8929253816604614,0.5530681014060974,0.8203359842300415
0.5074105858802795,0.8941964507102966,0.5519252419471741,0.8211544752120972
0.5054921507835388,0.8957379460334778,0.5506590604782104,0.8225576877593994
0.503730833530426,0.8966496586799622,0.5497692227363586,0.8234909772872925
0.5020948052406311,0.8977630138397217,0.5488334894180298,0.8242323398590088
0.5005803108215332,0.8989458084106445,0.5481492877006531,0.8249264359474182
0.49917086958885193,0.8997037410736084,0.5474473834037781,0.8253153562545776
0.4978480935096741,0.9006158113479614,0.5467332005500793,0.8261327743530273
0.4966079592704773,0.9014689922332764,0.5462782382965088,0.8268324136734009
0.4954393208026886,0.902198076248169,0.5458192825317383,0.8267940878868103
0.49434033036231995,0.9030381441116333,0.5452374219894409,0.827762246131897
0.4933069348335266,0.9036562442779541,0.5447291135787964,0.8281207084655762
0.4923385977745056,0.9042649269104004,0.5445067882537842,0.8290077447891235
0.4914224445819855,0.9049640893936157,0.5442802906036377,0.8291534185409546
0.4905579686164856,0.9057340621948242,0.543728232383728,0.8291260004043579
0.4897466003894806,0.90592360496521,0.5436037182807922,0.8295598030090332
0.48896992206573486,0.9065293073654175,0.5434287786483765,0.8296499252319336
0.4882369041442871,0.9069194793701172,0.5433306097984314,0.8300096392631531
0.4875483214855194,0.9073978662490845,0.5430862307548523,0.8307696580886841
0.4868936240673065,0.9078556895256042,0.5429478287696838,0.8312338590621948
0.48627111315727234,0.9084796905517578,0.5425572991371155,0.8316324949264526
0.4856826663017273,0.9088214039802551,0.5424132943153381,0.830990731716156
0.48511582612991333,0.9091087579727173,0.5425606966018677,0.831413745880127
0.4845891296863556,0.9096262454986572,0.5422915816307068,0.8313190937042236
0.4840793013572693,0.9095938205718994,0.5423162579536438,0.8314999938011169
0.48359158635139465,0.9100590348243713,0.5421611070632935,0.8315494656562805
0.48312532901763916,0.9105120897293091,0.5420465469360352,0.8316155672073364
0.4826797842979431,0.9107835292816162,0.541924774646759,0.8318010568618774
0.4822516143321991,0.9111654758453369,0.5419433116912842,0.8318420648574829
0.48183712363243103,0.9114929437637329,0.5417965650558472,0.8320631980895996
0.4814484417438507,0.9116029739379883,0.5418833494186401,0.8320544958114624
0.48106247186660767,0.9119308590888977,0.5419109463691711,0.8319411277770996
0.4806923270225525,0.911984920501709,0.5420761108398438,0.8324616551399231
0.48033708333969116,0.9123753309249878,0.5418822169303894,0.8322470188140869
0.4799902141094208,0.9122135639190674,0.542090892791748,0.8320834636688232
0.47965115308761597,0.91227126121521,0.5422327518463135,0.8320960402488708
0.4793326258659363,0.91265869140625,0.5420883297920227,0.8320890665054321
0.4790195822715759,0.912923276424408,0.5421164035797119,0.8319010734558105
0.47871875762939453,0.9129897356033325,0.5422448515892029,0.8323060274124146
0.47842496633529663,0.9133866429328918,0.5420734882354736,0.8322780132293701
