38,T1027.002,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
39,T1027.003,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
40,T1027.004,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
41,T1027.005,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
42,T1027.006,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
43,T1027.007,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
44,T1027.008,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
45,T1027.009,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
46,T1027.010,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
47,T1027.011,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
48,T1029,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
49,T1030,Exfiltration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
50,T1033,Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
51,T1036,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.033451995396268835,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
52,T1036.001,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23137496319691658,0.3289312384572147
53,T1036.002,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
54,T1036.003,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
55,T1036.004,Defense Evasion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
