46,T1010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
47,T1560,['m1047'],0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,T1560.003,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,T1560.002,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,T1560.001,['m1047'],0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,T1123,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,T1119,"['m1041', 'm1029']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,T1020,,0.022929936305732482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,T1020.001,"['m1041', 'm1018']",0.022929936305732482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,T1197,"['m1037', 'm1028', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.23439490445859873
56,T1547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
57,T1547.014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
58,T1547.002,['m1025'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
59,T1547.006,"['m1049', 'm1038', 'm1026', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
60,T1547.008,"['m1043', 'm1025', 'm1044']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
61,T1547.015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
62,T1547.010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
63,T1547.012,['m1018'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
64,T1547.007,"['m1042', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
65,T1547.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
66,T1547.005,['m1025'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
67,T1547.009,['m1018'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
68,T1547.003,"['m1022', 'm1024']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
69,T1547.004,"['m1038', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
70,T1547.013,"['m1033', 'm1022', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
71,T1037,"['m1022', 'm1024']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
72,T1037.002,['m1022'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
73,T1037.001,['m1024'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
74,T1037.003,['m1022'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
75,T1037.004,['m1022'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
76,T1037.005,['m1022'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
77,T1176,"['m1047', 'm1038', 'm1033', 'm1051', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
78,T1217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
79,T1185,"['m1018', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,T1110,"['m1036', 'm1032', 'm1027', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
81,T1110.004,"['m1036', 'm1032', 'm1027', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
82,T1110.002,"['m1032', 'm1027']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
83,T1110.001,"['m1036', 'm1032', 'm1027', 'm1051']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
84,T1110.003,"['m1036', 'm1032', 'm1027']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
85,T1612,"['m1047', 'm1035', 'm1030', 'm1026']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23439490445859873
86,T1115,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,T1651,['m1026'],0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,T1580,['m1018'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
89,T1538,['m1018'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
90,T1526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
91,T1619,['m1018'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
92,T1059,"['m1049', 'm1040', 'm1045', 'm1042', 'm1038', 'm1026', 'm1021']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,T1059.002,"['m1045', 'm1038']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,T1059.009,"['m1038', 'm1026']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,T1059.007,"['m1040', 'm1042', 'm1038', 'm1021']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,T1059.008,"['m1038', 'm1026', 'm1018']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,T1059.001,"['m1049', 'm1045', 'm1042', 'm1038', 'm1026']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,T1059.006,"['m1049', 'm1047', 'm1038', 'm1033']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,T1059.004,['m1038'],0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,T1059.005,"['m1049', 'm1040', 'm1042', 'm1038', 'm1021']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,T1059.003,['m1038'],0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,T1092,"['m1042', 'm1028']",0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,T1586,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
104,T1586.003,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
105,T1586.002,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
106,T1586.001,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
107,T1554,['m1045'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
108,T1584,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
109,T1584.005,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
110,T1584.002,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
111,T1584.001,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
112,T1584.004,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
113,T1584.007,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
114,T1584.003,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
115,T1584.006,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
116,T1609,"['m1042', 'm1038', 'm1035', 'm1026', 'm1018']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,T1613,"['m1035', 'm1030', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.0
118,T1136,"['m1032', 'm1030', 'm1028', 'm1026']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
119,T1136.003,"['m1032', 'm1030', 'm1026']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
120,T1136.002,"['m1032', 'm1030', 'm1028', 'm1026']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
121,T1136.001,"['m1032', 'm1026']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0
122,T1543,"['m1047', 'm1040', 'm1045', 'm1033', 'm1028', 'm1022', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
123,T1543.001,['m1022'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
124,T1543.004,"['m1047', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
125,T1543.002,"['m1033', 'm1026', 'm1022', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
126,T1543.003,"['m1047', 'm1040', 'm1045', 'm1028', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229299363057325,0.14394904458598726,0.0
127,T1555,['m1027'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
128,T1555.003,['m1027'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
129,T1555.001,['m1027'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
130,T1555.005,"['m1027', 'm1054', 'm1051']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
131,T1555.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
132,T1555.004,['m1042'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08025477707006369,0.0,0.0,0.0
133,T1485,['m1053'],0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,T1132,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,T1132.002,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,T1132.001,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,T1486,"['m1040', 'm1053']",0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,T1565,"['m1041', 'm1030', 'm1029', 'm1022']",0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,T1565.003,"['m1030', 'm1022']",0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,T1565.001,"['m1041', 'm1029', 'm1022']",0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,T1565.002,['m1041'],0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,T1001,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,T1001.001,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,T1001.003,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,T1001.002,['m1031'],0.0,0.0,0.0,0.0,0.0,0.0,0.049681528662420385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,T1074,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,T1074.001,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,T1074.002,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,T1030,['m1031'],0.022929936305732482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,T1530,"['m1047', 'm1041', 'm1037', 'm1032', 'm1022', 'm1018']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,T1602,"['m1041', 'm1037', 'm1031', 'm1030', 'm1054', 'm1051']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,T1602.002,"['m1041', 'm1037', 'm1031', 'm1030', 'm1054', 'm1051']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,T1602.001,"['m1041', 'm1037', 'm1031', 'm1030', 'm1054', 'm1051']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,T1213,"['m1047', 'm1018', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,T1213.003,"['m1047', 'm1032', 'm1018', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,T1213.001,"['m1047', 'm1018', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,T1213.002,"['m1047', 'm1018', 'm1017']",0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,T1005,['m1057'],0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,T1039,,0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,T1025,['m1057'],0.0,0.0,0.0,0.0,0.0,0.04713375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,T1622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05605095541401274,0.0,0.0,0.0,0.0,0.23439490445859873
162,T1491,['m1053'],0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,T1491.002,['m1053'],0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,T1491.001,['m1053'],0.0,0.0,0.0,0.033121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,T1140,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23439490445859873
166,T1610,"['m1047', 'm1035', 'm1030', 'm1018']",0.0,0.0,0.0,0.0,0.045859872611464965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23439490445859873
167,T1587,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
168,T1587.002,['m1056'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
