loss,val_loss
0.4937741756439209,0.48433223366737366
0.4829100966453552,0.4978397488594055
0.47623953223228455,0.49812617897987366
0.4781687259674072,0.5054640769958496
0.47532981634140015,0.4821750521659851
0.4767192006111145,0.4979434311389923
0.47387033700942993,0.5002037882804871
0.47384458780288696,0.5028195977210999
0.47442108392715454,0.4921356737613678
0.47327283024787903,0.519230842590332
0.4727695882320404,0.4981956481933594
0.47437140345573425,0.5197271704673767
0.47268980741500854,0.5124527812004089
0.4724332094192505,0.502870500087738
0.47278520464897156,0.5112074017524719
0.472627729177475,0.5143820643424988
0.4725368022918701,0.5377627015113831
0.472332626581192,0.5190446972846985
0.47164905071258545,0.5063257217407227
0.47219881415367126,0.5211549997329712
0.47198083996772766,0.5328161120414734
0.4715910851955414,0.5083077549934387
0.4720611274242401,0.5120901465415955
0.4728512465953827,0.5052052140235901
0.4715038537979126,0.5070302486419678
0.4721924364566803,0.5047835111618042
0.4712660312652588,0.512627899646759
0.4718267023563385,0.5119013786315918
0.4709935188293457,0.515150249004364
0.4711965322494507,0.5173357725143433
0.4713371694087982,0.5046114325523376
0.47085580229759216,0.5037469267845154
0.47077831625938416,0.5042998790740967
0.4710550010204315,0.4927966296672821
0.4708127975463867,0.5169863700866699
0.47079387307167053,0.4967583417892456
0.4706099033355713,0.5044379830360413
0.4707627296447754,0.5103249549865723
0.47094088792800903,0.50434410572052
0.47084787487983704,0.5083746314048767
0.470511794090271,0.4934709668159485
0.47053244709968567,0.5109337568283081
0.4703069031238556,0.5004177093505859
0.47080758213996887,0.5036154985427856
0.4708576202392578,0.49139121174812317
0.4710571765899658,0.5006090402603149
0.47086238861083984,0.5180703997612
0.4704456329345703,0.5035262107849121
0.4707532227039337,0.5062889456748962
0.47039657831192017,0.5155438780784607
