loss,val_loss
0.49187007546424866,0.4519227147102356
0.4795660078525543,0.5180107355117798
0.4772576093673706,0.4956241250038147
0.475934237241745,0.5021179914474487
0.47485196590423584,0.4448845088481903
0.4745473563671112,0.5163139700889587
0.4741770029067993,0.48336002230644226
0.47342821955680847,0.46814072132110596
0.4734446108341217,0.5096548795700073
0.4731173813343048,0.48219919204711914
0.4730222821235657,0.4900839924812317
0.47264364361763,0.5304592251777649
0.4726032614707947,0.4849340617656708
0.47240138053894043,0.5138042569160461
0.4723512828350067,0.47951287031173706
0.4721193015575409,0.4927471876144409
0.4720921218395233,0.4957345426082611
0.4719672203063965,0.5118792057037354
0.47194045782089233,0.5041602253913879
0.4716079831123352,0.4856087267398834
0.47191083431243896,0.49010032415390015
0.4718235731124878,0.4890364706516266
0.47167015075683594,0.5168149471282959
0.4717724323272705,0.4947550594806671
0.47129032015800476,0.5054624080657959
0.47134655714035034,0.5026123523712158
0.47144079208374023,0.4720558226108551
0.4716835021972656,0.5031560659408569
0.47141072154045105,0.49931126832962036
0.4714291989803314,0.48669353127479553
0.47135114669799805,0.5025122165679932
0.47142788767814636,0.48041656613349915
0.47130483388900757,0.4979912340641022
0.47100624442100525,0.48074159026145935
0.47125211358070374,0.4872033894062042
0.4713520109653473,0.4984634220600128
0.470954567193985,0.46825405955314636
0.4710210859775543,0.49865320324897766
0.47103846073150635,0.503187894821167
0.47086313366889954,0.4754457175731659
0.4709743857383728,0.48969537019729614
0.47094741463661194,0.4980468153953552
0.47083157300949097,0.4888361990451813
0.47096121311187744,0.4923727512359619
0.4710192382335663,0.5063943862915039
0.4708884358406067,0.4743654131889343
0.47098299860954285,0.49069181084632874
0.4709663987159729,0.49803075194358826
0.4708373546600342,0.4842158555984497
0.470946341753006,0.48611077666282654
