loss,val_loss
0.4960169196128845,0.46498924493789673
0.48099640011787415,0.4895051121711731
0.478107213973999,0.4907442331314087
0.47817370295524597,0.4885864555835724
0.47485819458961487,0.5178810954093933
0.4752131402492523,0.557705283164978
0.47722309827804565,0.5189894437789917
0.4736209213733673,0.5001063942909241
0.47328925132751465,0.5129185914993286
0.4739362299442291,0.504314661026001
0.4753848910331726,0.515089213848114
0.47470125555992126,0.48238280415534973
0.47464972734451294,0.5236018300056458
0.4728650152683258,0.5032386183738708
0.47266873717308044,0.5069155097007751
0.4718154966831207,0.5154784321784973
0.47174331545829773,0.5094712972640991
0.4726458489894867,0.501720666885376
0.4717159569263458,0.5105182528495789
0.47207969427108765,0.505894124507904
0.4722127914428711,0.5262500643730164
0.4714282751083374,0.5166597366333008
0.4710809290409088,0.5036662220954895
0.4713122844696045,0.5139747858047485
0.47097182273864746,0.5074939131736755
0.4710095226764679,0.502292275428772
0.47131213545799255,0.49535179138183594
0.471350759267807,0.49616679549217224
0.4715602993965149,0.5267089009284973
0.47182801365852356,0.5232552886009216
0.4714871048927307,0.49248000979423523
0.4707312285900116,0.5061936378479004
0.4723536968231201,0.5107712745666504
0.4711849093437195,0.5258113145828247
0.4706694483757019,0.5210870504379272
0.47075870633125305,0.5037125945091248
0.4706009030342102,0.5025280117988586
0.47069740295410156,0.5163089632987976
0.4714622497558594,0.507921576499939
0.4717370867729187,0.49836745858192444
0.47084710001945496,0.5142800211906433
0.47107526659965515,0.4876878261566162
0.4707808196544647,0.5010157227516174
0.47080954909324646,0.5106116533279419
0.4709027111530304,0.5103095769882202
0.4707503914833069,0.5132257342338562
0.47119706869125366,0.5079599618911743
0.47081899642944336,0.5160164833068848
0.47038349509239197,0.5239428877830505
0.4705180525779724,0.5242432355880737
